GPU: AMD Radeon RX 7900 XT (ROCm)
  torch.compile: enabled (inductor)
  AMP: enabled (fp16)
  SDPA backend: default
=== Co-Training [jolly-crane] ===
Device: cuda
Batch size: 16
Total steps: 1000
Variants: small, base, large
LR: 3.00e-04

  small: 8,936,960 params (256d/8L)
  base: 34,651,136 params (512d/8L)
  large: 66,909,440 params (640d/10L)

Generating shared validation set...
  [small] torch.compile enabled
  [base] torch.compile enabled
  [large] torch.compile enabled

Starting training from step 0
  [small] JSONL: /home/tas/pawn/bench/results/clm-bench/sweep/v1_cotrain_b16/run_20260528_221513_small_jolly-crane/metrics.jsonl
  [base] JSONL: /home/tas/pawn/bench/results/clm-bench/sweep/v1_cotrain_b16/run_20260528_221514_base_jolly-crane/metrics.jsonl
  [large] JSONL: /home/tas/pawn/bench/results/clm-bench/sweep/v1_cotrain_b16/run_20260528_221514_large_jolly-crane/metrics.jsonl

step     895 | 63 g/s | 0.25s | active: small, base, large
  small: loss 5.0692 | acc 0.043 | lr 3.81e-05 | gn 2.39
   base: loss 4.6954 | acc 0.049 | lr 3.81e-05 | gn 3.25
  large: loss 4.5989 | acc 0.052 | lr 3.81e-05 | gn 2.28
step     900 | 64 g/s | 0.25s | active: small, base, large
  small: loss 5.1093 | acc 0.046 | lr 3.73e-05 | gn 2.22
   base: loss 4.7261 | acc 0.051 | lr 3.73e-05 | gn 3.16
  large: loss 4.6393 | acc 0.055 | lr 3.73e-05 | gn 2.19
step     905 | 64 g/s | 0.25s | active: small, base, large
  small: loss 5.1816 | acc 0.040 | lr 3.66e-05 | gn 2.33
   base: loss 4.7939 | acc 0.048 | lr 3.66e-05 | gn 2.39
  large: loss 4.7009 | acc 0.044 | lr 3.66e-05 | gn 2.56
step     910 | 63 g/s | 0.25s | active: small, base, large
  small: loss 5.0230 | acc 0.050 | lr 3.59e-05 | gn 2.26
   base: loss 4.6467 | acc 0.050 | lr 3.59e-05 | gn 2.44
  large: loss 4.5499 | acc 0.055 | lr 3.59e-05 | gn 2.12
step     915 | 63 g/s | 0.25s | active: small, base, large
  small: loss 5.1255 | acc 0.040 | lr 3.53e-05 | gn 2.59
   base: loss 4.7281 | acc 0.047 | lr 3.53e-05 | gn 2.56
  large: loss 4.6208 | acc 0.047 | lr 3.53e-05 | gn 2.13
step     920 | 63 g/s | 0.25s | active: small, base, large
  small: loss 4.8813 | acc 0.051 | lr 3.47e-05 | gn 2.44
   base: loss 4.5068 | acc 0.055 | lr 3.47e-05 | gn 2.40
  large: loss 4.4126 | acc 0.058 | lr 3.47e-05 | gn 2.29
step     925 | 63 g/s | 0.25s | active: small, base, large
  small: loss 4.9241 | acc 0.058 | lr 3.41e-05 | gn 2.76
   base: loss 4.5506 | acc 0.056 | lr 3.41e-05 | gn 2.63
  large: loss 4.4571 | acc 0.058 | lr 3.41e-05 | gn 2.25
step     930 | 64 g/s | 0.25s | active: small, base, large
  small: loss 5.1371 | acc 0.046 | lr 3.36e-05 | gn 2.58
   base: loss 4.7614 | acc 0.046 | lr 3.36e-05 | gn 2.88
  large: loss 4.6588 | acc 0.050 | lr 3.36e-05 | gn 2.63
step     935 | 64 g/s | 0.25s | active: small, base, large
  small: loss 5.1027 | acc 0.044 | lr 3.31e-05 | gn 2.79
   base: loss 4.7356 | acc 0.044 | lr 3.31e-05 | gn 2.45
  large: loss 4.6256 | acc 0.051 | lr 3.31e-05 | gn 2.57
step     940 | 64 g/s | 0.25s | active: small, base, large
  small: loss 5.0618 | acc 0.049 | lr 3.26e-05 | gn 2.72
   base: loss 4.6781 | acc 0.051 | lr 3.26e-05 | gn 2.59
  large: loss 4.6060 | acc 0.046 | lr 3.26e-05 | gn 2.66
step     945 | 63 g/s | 0.25s | active: small, base, large
  small: loss 4.6979 | acc 0.056 | lr 3.22e-05 | gn 2.45
   base: loss 4.3149 | acc 0.062 | lr 3.22e-05 | gn 2.21
  large: loss 4.2127 | acc 0.064 | lr 3.22e-05 | gn 2.71
step     950 | 63 g/s | 0.25s | active: small, base, large
  small: loss 5.0071 | acc 0.046 | lr 3.18e-05 | gn 2.56
   base: loss 4.6421 | acc 0.053 | lr 3.18e-05 | gn 2.23
  large: loss 4.5353 | acc 0.050 | lr 3.18e-05 | gn 2.54
step     955 | 63 g/s | 0.25s | active: small, base, large
  small: loss 4.8798 | acc 0.055 | lr 3.15e-05 | gn 2.05
   base: loss 4.4916 | acc 0.060 | lr 3.15e-05 | gn 2.11
  large: loss 4.3997 | acc 0.062 | lr 3.15e-05 | gn 2.31
step     960 | 63 g/s | 0.25s | active: small, base, large
  small: loss 4.9860 | acc 0.053 | lr 3.12e-05 | gn 2.88
   base: loss 4.5932 | acc 0.057 | lr 3.12e-05 | gn 2.71
  large: loss 4.4990 | acc 0.057 | lr 3.12e-05 | gn 2.55
step     965 | 64 g/s | 0.25s | active: small, base, large
  small: loss 4.9163 | acc 0.050 | lr 3.09e-05 | gn 3.06
   base: loss 4.5428 | acc 0.060 | lr 3.09e-05 | gn 2.43
  large: loss 4.4548 | acc 0.063 | lr 3.09e-05 | gn 2.62
step     970 | 63 g/s | 0.25s | active: small, base, large
  small: loss 5.0839 | acc 0.049 | lr 3.07e-05 | gn 3.12
   base: loss 4.6830 | acc 0.052 | lr 3.07e-05 | gn 2.89
  large: loss 4.5827 | acc 0.050 | lr 3.07e-05 | gn 2.85
step     975 | 63 g/s | 0.25s | active: small, base, large
  small: loss 5.0831 | acc 0.044 | lr 3.05e-05 | gn 2.31
   base: loss 4.7168 | acc 0.049 | lr 3.05e-05 | gn 2.85
  large: loss 4.6171 | acc 0.052 | lr 3.05e-05 | gn 2.24
step     980 | 63 g/s | 0.25s | active: small, base, large
  small: loss 5.0581 | acc 0.044 | lr 3.03e-05 | gn 1.95
   base: loss 4.6696 | acc 0.050 | lr 3.03e-05 | gn 3.10
  large: loss 4.5616 | acc 0.049 | lr 3.03e-05 | gn 2.41
step     985 | 63 g/s | 0.25s | active: small, base, large
  small: loss 5.0619 | acc 0.044 | lr 3.02e-05 | gn 2.47
   base: loss 4.6578 | acc 0.048 | lr 3.02e-05 | gn 2.29
  large: loss 4.5426 | acc 0.051 | lr 3.02e-05 | gn 2.23
step     990 | 64 g/s | 0.25s | active: small, base, large
  small: loss 5.1223 | acc 0.040 | lr 3.01e-05 | gn 2.26
   base: loss 4.7571 | acc 0.049 | lr 3.01e-05 | gn 3.03
  large: loss 4.6420 | acc 0.047 | lr 3.01e-05 | gn 2.47
step     995 | 64 g/s | 0.25s | active: small, base, large
  small: loss 5.0493 | acc 0.051 | lr 3.00e-05 | gn 2.96
   base: loss 4.6619 | acc 0.054 | lr 3.00e-05 | gn 2.02
  large: loss 4.5660 | acc 0.051 | lr 3.00e-05 | gn 2.46
step    1000 | 63 g/s | 0.25s | active: small, base, large
  small: loss 5.0034 | acc 0.043 | lr 3.00e-05 | gn 2.46
   base: loss 4.6199 | acc 0.051 | lr 3.00e-05 | gn 2.84
  large: loss 4.5108 | acc 0.055 | lr 3.00e-05 | gn 2.62

Training complete at step 1000
  [small] Checkpoint saved: /home/tas/pawn/bench/results/clm-bench/sweep/v1_cotrain_b16/run_20260528_221513_small_jolly-crane/checkpoints/step_00001000
  [base] Checkpoint saved: /home/tas/pawn/bench/results/clm-bench/sweep/v1_cotrain_b16/run_20260528_221514_base_jolly-crane/checkpoints/step_00001000
  [large] Checkpoint saved: /home/tas/pawn/bench/results/clm-bench/sweep/v1_cotrain_b16/run_20260528_221514_large_jolly-crane/checkpoints/step_00001000

All done.
Warning: Resource leak detected by SharedSignalPool, 5 Signals leaked.
